"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5833333,NaN,NaN,NaN,3.053978,3.0513809,NaN,NaN,3.579733,NaN,3.1557095,NaN
0.6666667,NaN,NaN,NaN,3.0605166,3.0642362,NaN,NaN,3.6727142,NaN,3.19288,NaN
0.75,3.7471683,NaN,3.6581872,3.0554328,3.1157033,NaN,3.0335298,3.6245635,4.165441,3.2291172,3.61922
0.8333333,3.742944,3.5601404,3.784234,3.0788212,3.1381943,3.1730962,3.117199,3.6049013,4.1327324,3.3193536,3.6185713
0.9166667,3.7573557,3.5438106,3.643887,3.0810986,3.1086795,3.1805072,3.1286774,3.6404357,4.1217895,3.4252567,3.585784
1.0,3.8118656,3.5443468,3.6057377,3.0658915,3.0860298,3.1863801,3.1014175,3.6129017,4.135896,3.4890938,3.6259906
1.0833334,3.7672846,3.550768,3.551472,3.1330702,3.093022,3.25545,3.1764028,3.605297,4.0711675,3.614844,3.6151352
