"Mean biomass (tons), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5833333,0.0,0.0,0.0,3523.1982,8254.035,0.0,0.0,3259.7156,0.0,1005.4126,0.0
0.6666667,0.0,0.0,0.0,15896.264,22678.328,0.0,0.0,24090.969,0.0,4736.3945,0.0
0.75,25696.361,0.0,6929.7007,23050.09,21070.816,0.0,1922.0083,64001.58,2220.632,7869.455,17166.842
0.8333333,76654.37,65766.55,41582.56,20875.336,19389.918,2827.6033,5055.0215,99764.39,9380.235,11111.649,40275.496
0.9166667,63731.95,145677.72,49333.664,15767.097,17192.77,13512.76,6295.6743,120246.16,9479.607,14147.611,51137.1
1.0,51368.04,183782.94,84459.81,10336.059,18267.281,13565.955,6412.9556,141937.44,9549.075,17095.146,57183.59
1.0833334,41407.125,197759.92,104312.28,7358.0386,25058.158,12569.51,5521.2485,164251.72,9482.218,19944.264,61899.867
1.1666666,33377.758,210638.72,107788.57,5421.525,24695.621,11838.8545,4911.6646,176009.77,9369.294,23568.775,66733.2
1.25,82767.07,221815.95,114831.11,5107.0776,20854.27,12485.415,4585.349,184740.27,11426.161,27381.016,71878.97
1.3333334,189078.47,242588.53,148109.88,3449.177,18286.602,12214.272,4119.2593,188626.23,18300.58,29945.549,75302.54
1.4166666,158054.98,264688.56,154476.81,2473.1086,16262.514,13422.484,3530.7769,191526.12,17861.713,32859.008,76233.44
1.5,134823.92,270426.16,156197.34,1730.3894,15044.404,12635.048,3044.2012,191592.9,17325.785,34580.816,76278.56
1.5833334,114114.87,271878.5,157063.7,1822.6443,20658.818,10844.54,2677.1675,189940.67,16732.303,36706.74,76513.336
1.6666666,95043.45,273092.72,149753.25,1968.2776,21126.355,9577.346,2319.7324,186372.8,16171.288,38402.477,75582.96
1.75,138706.14,276218.0,142140.66,2026.9635,18228.656,7968.4653,2270.573,182454.2,17332.184,39205.816,73419.58
1.8333334,254552.34,281130.75,143377.1,1858.867,16143.294,7307.569,2179.483,180074.2,22401.623,40011.445,75310.47
1.9166666,202692.33,303550.78,135566.77,1665.1046,13625.57,6364.1045,2153.0132,178300.12,21595.97,41077.87,76640.26
2.0,177627.25,314893.8,129968.1,1620.301,11449.5205,5664.452,1979.6201,173391.27,20721.934,41786.617,77501.51
2.0833333,154209.84,320211.1,128132.34,1514.434,8772.654,4898.6494,1847.0897,171058.64,19847.201,41944.355,78098.24
2.1666667,134833.86,321569.4,118025.98,1385.6792,7199.5386,4094.9844,1822.0786,169120.36,19006.682,41524.11,78419.86
2.25,168382.4,320172.56,107567.74,1344.7058,6360.132,3665.9248,1756.3942,166203.77,19853.336,41293.69,79735.195
2.3333333,295857.25,333697.66,116127.96,1409.9362,5633.3013,3435.798,2001.3142,162938.4,24222.465,40775.863,82933.28
2.4166667,228392.77,342938.94,111305.63,1492.3365,4929.7886,3670.1716,1975.1161,159591.97,23189.98,40584.984,85134.48
2.5,202134.12,363703.2,97717.586,1500.4703,4435.132,3593.1804,1916.8237,157055.47,22122.127,40332.86,86220.49
2.5833333,177630.27,369010.94,91789.85,1512.3396,4762.5586,3503.4219,1920.4352,155027.05,21120.68,39940.355,87619.81
2.6666667,154716.1,368039.7,77288.54,1534.2101,4756.9077,3434.3386,1951.6713,150635.34,20172.012,39824.195,88738.375
2.75,201175.45,366595.1,63852.465,1563.7592,4500.8193,3468.5864,1931.129,147570.56,20963.602,39601.426,89818.51
2.8333333,331868.5,369319.16,73832.71,1568.7942,4298.027,3889.333,2434.5173,146149.16,25180.527,39206.74,92443.086
2.9166667,250755.44,383342.66,79236.62,1561.2878,3820.3464,5104.6055,2515.0076,143206.39,24019.84,38652.43,94093.766
3.0,218838.9,395309.12,77174.7,1501.2181,3722.6636,5098.3525,2489.0193,143184.31,22903.898,38266.81,94883.83
3.0833333,198298.58,396555.22,81094.336,1510.915,4153.318,4825.5,2261.1323,143398.56,21853.148,38309.484,95270.35
3.1666667,176181.81,391433.16,75758.94,1505.6686,4123.271,4607.563,2201.7869,142843.45,20885.758,37836.094,94883.42
3.25,216962.23,384654.06,70217.484,1460.877,3775.2092,4451.24,2189.7505,141214.52,21558.115,37093.95,95079.17
3.3333333,332613.53,320913.38,82655.68,1439.2743,3573.7131,4388.59,2230.8567,138949.55,25675.74,36220.734,94847.69
3.4166667,233217.66,254887.17,87936.92,1468.258,3659.3254,4817.442,2159.574,138509.05,24507.146,35539.03,95642.766
3.5,204279.45,223117.12,90468.48,1492.0062,3686.306,5023.653,2243.3857,134582.53,23330.275,35003.438,95745.945
3.5833333,182047.7,222256.69,92047.81,1505.2227,5282.9077,4931.0205,2224.9377,132994.02,22241.723,34964.906,95982.65
3.6666667,162328.75,219731.89,86369.17,1496.8534,5690.747,4693.6665,2181.1619,131974.11,21258.809,34933.066,95841.87
3.75,206500.14,218133.11,75745.516,1589.2946,5319.617,4489.2114,2127.1162,128958.336,21913.094,34587.86,96448.32
3.8333333,300929.1,216453.69,71853.53,1574.0889,5149.5645,4754.575,2559.3442,127703.68,26139.584,34513.6,97098.0
3.9166667,209716.77,216645.45,64060.074,1553.378,4892.8833,5465.6167,2594.776,126253.336,25132.553,34476.297,98012.016
4.0,180798.52,220279.23,69607.87,1513.7117,4814.7847,5654.0117,2674.9812,126284.0,24114.635,35510.984,98983.266
