"Mean biomass (tons), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5833333,0.0,0.0,0.0,3485.2292,8564.319,0.0,0.0,2497.6667,0.0,1088.5883,0.0
0.6666667,0.0,0.0,0.0,14830.1,23612.062,0.0,0.0,21367.348,0.0,5067.3853,0.0
0.75,27908.77,0.0,3515.5522,21937.281,22293.34,0.0,2612.0361,57338.31,2158.823,8638.822,17124.16
0.8333333,81701.164,76278.08,17529.344,21608.205,20498.666,4060.9624,8073.3843,95384.336,9377.71,11621.233,38127.723
0.9166667,67271.68,145259.08,19024.328,17448.316,17532.154,15473.501,10615.136,114021.695,9568.086,15066.879,45626.316
1.0,54222.16,184180.12,35951.574,13093.858,18936.943,16427.256,11556.612,133539.8,9712.407,17972.32,49719.86
1.0833334,43707.793,198730.23,51639.156,10816.731,24324.15,17553.924,10567.8545,156686.75,9744.547,20487.97,53431.32
