"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61991304,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4591165,0.0
0.5833333,497.60977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2940807,0.0
0.6666667,1456.1321,0.0,38.404793,0.0,0.0,0.0,0.0,174.28378,0.0,8.410508,0.0
0.75,1196.5604,413.25443,109.37066,0.0,0.0,0.0,0.01406734,1425.9056,0.0,15.63703,25.81484
0.8333333,962.6546,1137.6477,167.96043,0.0,0.0,0.0,0.037371892,2398.8564,0.0,27.876312,87.069626
0.9166667,774.94214,1890.6191,243.70967,0.0,0.014130548,10.021495,0.05182769,3262.245,10.02985,45.23053,176.14679
1.0,624.48267,2727.397,309.5638,0.0,2.8223362,20.980867,0.06790153,4347.6484,38.167114,67.00579,431.36642
1.0833334,808.177,3518.9717,738.74896,1.6721347E-6,10.549783,24.798704,0.101751134,5488.8115,56.941635,96.35035,678.489
