"Mean biomass (tons), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
3.6666667,118652.44,188691.5,88128.33,1614.811,5084.9604,5102.1987,2172.2002,138028.48,20566.078,32549.305,101183.5
3.75,161005.75,188629.1,79631.28,1587.4678,4787.309,4920.958,2141.36,135737.58,21366.104,32012.285,101090.195
3.8333333,270897.56,177413.86,76229.055,1557.054,4512.8506,4967.6313,2687.6458,135755.34,25577.957,31728.2,102011.31
3.9166667,194252.28,177535.9,74257.195,1545.8776,4219.2476,7468.7803,2668.5583,139017.1,24469.088,31452.324,103431.57
4.0,172549.48,187149.19,79190.36,1528.0813,4044.1865,7289.922,2534.1873,140794.02,23401.08,31881.844,103813.14
4.0833335,153640.16,193150.4,77691.75,1478.1562,4122.897,6798.783,2337.4185,140913.92,22408.916,33841.258,103912.13
4.1666665,137907.52,191904.61,69185.54,1463.0704,3961.0942,6405.607,2132.7278,141901.64,21409.064,33640.156,103586.97
4.25,180883.78,191555.03,65929.37,1444.2756,3615.5728,6234.2124,1916.859,141400.34,22157.744,33738.727,103084.164
4.3333335,287761.53,187443.03,80652.44,1427.6182,3396.3455,6755.0215,1946.721,141543.95,26453.68,34216.004,103963.06
4.4166665,200598.27,196680.72,79708.93,1417.2052,3169.4373,7463.213,1711.8784,142573.06,25342.088,33555.758,103991.19
4.5,175491.83,191529.25,85763.664,1351.068,3189.004,7403.945,1672.9955,142890.8,24304.67,34189.297,103685.63
4.5833335,156141.5,195875.69,90611.195,1444.5054,3295.3628,7098.5723,1611.4062,141352.27,23302.129,34176.46,103787.56
4.6666665,139930.55,194665.98,85906.39,1391.892,3130.4236,6576.391,1630.6653,140153.27,22438.098,34194.836,103427.95
4.75,176273.23,195024.6,77968.97,1336.1877,2916.0913,6408.5527,1514.7666,137913.98,23221.922,33949.137,104610.22
4.8333335,279591.16,200806.31,98301.53,1270.4751,2807.5425,6632.1914,1540.6702,136400.47,27509.588,34467.062,104974.25
4.9166665,194941.06,210356.84,99031.71,1227.5841,2630.2666,7644.81,1532.231,136989.56,26400.71,34389.8,105423.12
5.0,171118.38,215386.8,100708.055,1178.1859,2520.6716,7271.2354,1659.5632,136545.89,25380.043,33966.25,105424.86
5.0833335,154112.27,217158.53,105760.61,1303.0417,3168.772,6686.292,1651.1392,137513.98,24404.662,33914.098,105250.21
5.1666665,137820.47,216957.56,97870.84,1321.4928,3332.6948,6381.5913,1564.6278,139694.38,23489.783,33984.55,104779.28
5.25,177568.55,216443.45,89919.94,1341.6597,2820.7563,6148.5674,1578.3751,139101.48,24279.72,33730.297,104525.52
5.3333335,244909.86,221151.28,115274.22,1323.3601,2545.1167,6406.4546,1643.8455,138895.03,28626.889,32900.86,105008.94
5.4166665,169885.97,230899.72,111017.98,1352.4209,2382.1711,7054.4556,1736.5059,140409.94,27433.848,32489.703,104504.375
