"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32683018,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0743952,0.0
0.5833333,418.93985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.120934,0.0
0.6666667,1269.3064,0.0,0.0,0.0,0.0,0.0,0.0,195.54858,0.0,20.504515,0.0
0.75,1047.4718,92.998795,0.0,0.0,0.0,0.0,0.0,1572.1096,0.0,34.61456,15.58479
0.8333333,843.5414,775.9326,636.6616,0.0,0.0,0.0,0.037014257,2554.71,0.0,53.342533,88.601494
0.9166667,679.62683,1444.5841,1159.7483,0.0,2.3915622E-6,0.3373856,0.060586847,3491.6914,7.458116,77.273094,306.81308
1.0,547.626,2073.5945,1655.2184,0.0,0.50612086,2.666353,0.0790873,4523.478,32.26275,97.16824,525.0167
1.0833334,725.7063,2639.6284,2060.6687,1.7794004E-5,1.7796748,4.817495,0.11647795,5634.362,64.96807,124.57819,899.42175
1.1666666,1656.8673,3144.5552,2129.8884,0.18296404,5.980269,5.517149,0.18263486,6417.981,86.14165,151.21988,1120.006
1.25,1713.1685,3789.6702,2460.5679,0.4821594,9.230203,7.594498,0.2707275,6878.663,94.268974,171.01271,1194.1356
1.3333334,1396.1637,4591.4,3051.9023,0.79108465,22.837484,8.308201,0.32567593,7143.8394,101.41574,191.05017,1196.6476
1.4166666,1012.3233,5250.5503,3366.833,2.0622537,31.89706,12.288176,0.41463178,7363.5586,110.30831,212.07083,1212.5046
1.5,824.9141,5913.9478,3637.3423,3.5158157,40.68071,16.44327,0.50526047,7365.636,114.95243,230.17838,1224.4171
1.5833334,935.65314,6432.541,3831.4363,5.6024785,51.965576,23.70578,0.58659375,7321.1616,124.52925,242.84126,1223.1846
1.6666666,1602.3264,6802.0405,4231.409,6.8404875,57.39051,31.17543,0.7233341,7166.299,131.6714,255.36578,1263.1969
1.75,1863.4523,7490.531,3951.436,7.088062,59.26127,53.8841,0.7545748,7111.4263,131.68549,264.39923,1319.5549
1.8333334,1568.5337,8116.752,3995.9255,7.53345,61.62251,67.09764,0.76866055,7041.481,131.90965,266.72125,1309.4744
1.9166666,1055.3969,9116.923,3912.0618,8.985293,63.874935,72.09246,0.8000091,7080.2114,132.5057,272.26697,1344.5659
2.0,945.69904,9303.787,3496.533,11.673994,66.374374,76.6608,0.83835703,6938.7007,127.62524,275.59384,1411.7981
2.0833333,926.1893,9481.6045,3593.5405,15.143217,72.923706,78.37614,0.8196519,6817.6704,123.88039,279.2393,1542.2458
2.1666667,1518.9637,9752.346,4000.3235,16.295546,74.43511,83.498,0.8338543,6792.768,118.58362,280.2205,1555.327
2.25,1647.0786,10059.899,3699.9421,16.849335,80.01996,83.16308,0.85175663,6870.3066,115.42898,277.45898,1587.7025
2.3333333,1344.3706,10159.064,3532.636,17.398737,90.78257,87.70181,0.847706,6913.9214,110.46253,275.30893,1595.2484
2.4166667,937.97424,10269.181,3269.5103,18.073524,100.06654,93.187325,0.8520265,6992.198,109.180466,274.0952,1734.4257
2.5,816.19934,10407.35,2694.5818,19.98017,105.97868,108.5435,0.8571535,7036.9565,109.99049,276.97696,1890.3989
2.5833333,769.4694,10516.334,2485.5474,22.574547,115.08365,120.011955,0.8611813,6858.044,105.37996,273.95148,1975.0349
2.6666667,1321.349,10565.811,2368.9922,23.502003,132.28691,132.84357,0.8747166,6766.1294,104.842064,269.8412,2048.357
2.75,1534.0345,10509.749,2087.9014,23.211006,136.39638,138.15147,0.91813946,6615.236,99.51905,266.94037,2201.2788
2.8333333,1309.3438,10503.679,2317.8772,23.22458,143.97383,138.62306,0.9267522,6558.8506,96.16962,262.75165,2211.1125
2.9166667,855.59875,10527.767,2571.6265,24.003826,145.63284,139.91684,0.94650614,6394.2197,91.61626,262.23587,2440.5393
3.0,672.1173,10469.951,2579.791,25.220043,147.50352,142.36601,0.92279714,6274.752,87.40208,262.12915,2500.0903
3.0833333,763.2962,10363.278,2781.0232,24.514149,142.80676,137.3874,0.947955,6330.849,83.52821,271.92148,2539.3154
3.1666667,1196.3235,10293.848,2965.1494,23.76688,136.94896,130.18015,0.9280217,6140.3916,80.944336,269.6043,2544.5874
3.25,1234.786,10087.044,2816.7595,23.1712,134.79333,134.73221,0.9178461,6035.018,76.67905,265.47488,2545.6824
3.3333333,1099.6368,8034.3657,3095.2197,22.792166,136.14633,136.8828,0.9138752,5947.53,74.324715,268.90414,2632.2764
3.4166667,571.17096,6115.4023,3115.516,23.681808,139.50496,138.15108,0.91204816,5845.081,72.15185,267.92935,2779.2554
3.5,485.4808,5370.66,3205.9504,25.906818,140.23499,140.7023,0.8957493,5774.655,70.00199,265.62946,2986.2273
3.5833333,691.8136,5497.159,3305.6453,25.866516,137.25691,143.19254,0.88224506,5659.022,66.42627,264.5366,3125.7476
3.6666667,1399.3982,5618.369,3324.2937,25.095432,133.78271,152.26984,0.89315397,5529.615,64.53965,263.21088,3243.5889
3.75,1473.1487,5645.6426,3067.4136,24.42605,130.41571,155.1397,0.9016761,5441.9355,62.150517,260.36157,3305.8325
3.8333333,1239.382,5016.9453,2737.9233,23.68215,140.36687,153.88512,0.9767542,5325.809,61.66162,258.2932,3319.8584
3.9166667,657.92615,4812.2905,3200.9243,23.355846,141.4693,151.44711,0.96815294,5279.8975,60.452026,256.93503,3344.9133
