"Mean size of fish species in cm, weighted by fish numbers, and excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5833333,NaN,NaN,NaN,1.4259768,1.3999271,NaN,NaN,8.191082,NaN,3.7120323,NaN
0.6666667,NaN,NaN,NaN,1.3442421,1.4797499,NaN,NaN,8.748011,NaN,3.719914,NaN
0.75,108.51959,NaN,0.6299304,1.3237362,1.4851336,NaN,4.592136,6.647457,46.003574,3.7251477,6.4458175
0.8333333,109.969055,6.954992,0.66010547,1.4021924,1.4938056,2.2564244,2.5843375,7.038875,46.63072,3.7370229,6.97374
0.9166667,110.01358,7.2612987,0.6942015,1.4377677,1.5089692,2.2938075,2.7779388,7.5701776,47.656105,3.7556157,7.3565764
1.0,110.0134,7.5176654,0.8169294,1.4836392,1.5792425,2.3444543,2.9270542,8.045374,48.635914,3.7915685,7.7378054
1.0833334,110.0134,7.7564797,1.2088717,1.5592967,1.6131513,2.4974906,2.978545,7.7403774,49.51111,3.875022,8.195661
