"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.17972528919043787,0.0,0.0,0.0,0.0,0.0,0.688906164100343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.4446753378392719,0.0,0.0,0.0,0.007463929009908224,0.0,0.8456031329663166,0.18583636652350083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.0,0.0026606207975994546,0.0,0.0,0.02462112493987652,0.0,0.0,0.1858338704086805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.284859286036282,0.06465723323951178,0.0,0.0,0.020912094466482022,0.0,1.9666518977959733,0.1856573559702033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.07969496919105193,0.0,0.0,0.021039108696336413,0.0,0.0,0.1851163237078244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.19930036118452932,0.0,0.0,0.02416639790262002,0.0,0.0,0.18475688087442776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.39658746334198935,0.43622315868725947,0.0,0.0,0.023978624399184557,0.0,0.8148689617049798,0.1843608426789302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8333333,0.6492062240982702,0.3828301259536298,0.9057400373914068,0.0,0.010906285859971637,0.02098973337651415,0.9882619045453361,0.18402817683261968,0.17571817234818143,0.0,5.541992711648264E-6,2.33193637913509E-5,0.0,0.0,0.0,
0.9166667,0.0,0.9536130004330731,1.028107291060654,0.0,0.023630276758672582,0.021033383178666046,0.0,0.1811574459019782,0.17668397374020728,0.0,1.3064878500458562E-5,1.3816967288258564E-4,0.0,0.0,0.0,
