"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.2930242529999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.11332044389862787,0.0,0.0,0.0,0.001443355608388702,0.0,0.6069508171745754,0.04260748536037745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.19169925289234435,0.0,0.0,0.0,0.007614873565002411,0.0,0.621374407671021,0.04260796927537451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.0,0.0018419670340435394,0.0,0.0,0.010870188826357093,0.0,0.0,0.04260610185705878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.0,0.051397040706729534,0.0,0.0,0.014036408407675791,0.0,0.0,0.04257924087543966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.17344891604247456,0.0,0.0,0.014033233359702264,0.0,0.0,0.04244027743641106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.8901245457811092,0.2517576243134336,0.0,0.0,0.013886408308329726,0.0,0.7645244919821886,0.042154576670900876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,1.435230258030564,0.3447227991670484,0.0,0.0,0.013367520866745423,0.0,0.8925510241115813,0.04142336715777246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.7891424024304066,0.3987515286038297,0.0,0.0,0.01374800025249263,0.0,0.7432319558379511,0.041446458098434065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8333333,0.0,0.4052678419486672,0.0,0.0,0.01403857806556319,0.0,0.0,0.041692327694806255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.9166667,0.0,0.4223997443012085,0.0,0.0,0.019643908806646793,0.0,0.0,0.04184280633353328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.5279904428883113,0.0,0.0,0.020231761121783313,0.0,0.0,0.04107867736330045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
