"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.26500221998881895,0.0,0.0,0.0,0.0,0.0,0.27751275392347274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.7567286865938994,0.0,0.0,0.0,0.0,0.0,0.5919910373357957,0.20465676666666716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20465676666666735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046567666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046569688877085,0.0,0.0,0.003209173125506767,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.0,0.0,0.0,3.9487285504384714E-4,0.0,0.0,0.20465554595099644,0.0,0.0,0.010673171320860021,0.0,0.0,0.0,0.0,
0.75,0.782236695661369,0.0,0.0,0.0,0.001966543211273891,0.0,0.36824912031879203,0.2046573422664926,0.0,0.0,0.010905568822670249,0.0,0.0,0.0,0.0,
0.8333333,2.1461280452438563,0.09803331838096428,0.0,0.0,1.9164464071323028E-5,0.0,0.8543831710456018,0.20424828337692563,0.0,0.0,5.703165260388012E-4,0.0,0.0,0.0,0.0,
0.9166667,0.0,0.005187378581902212,0.0,0.0,0.0,5.061943263648236E-4,0.0,0.20458507084292668,0.20465632479535673,0.0,1.1001586845631135E-4,0.01090659502179053,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,4.3225293407935607E-4,2.5668258216191926E-6,0.0,0.20465608511827454,0.20465964544419385,0.0,0.0,0.010903576051692211,0.0,0.0,0.0,
