"Mean size of fish species in cm, weighted by fish numbers, and excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5833333,NaN,NaN,NaN,1.4063909,1.3729016,NaN,NaN,8.635833,NaN,3.4722722,NaN
0.6666667,NaN,NaN,NaN,1.3578861,1.4546098,NaN,NaN,9.107251,NaN,3.5492654,NaN
0.75,106.982315,NaN,0.68087333,1.3174312,1.4766965,NaN,3.7052982,6.818396,46.359703,3.5758803,6.516159
0.8333333,109.02,6.774435,0.88872397,1.3510222,1.4984295,2.3074908,2.3611565,6.8921766,46.628212,3.5960789,6.7517166
0.9166667,109.10895,7.292474,1.1573534,1.3858947,1.5072522,2.3316324,2.549631,7.357684,47.51325,3.6245928,7.133964
1.0,109.10864,7.5981216,2.1700315,1.4344009,1.571794,2.3823164,2.7085488,7.8307123,48.382526,3.6688166,7.5549407
1.0833334,109.10864,7.8130016,3.1749096,1.483486,1.660842,2.4372792,2.7820654,8.009438,49.09437,3.7533164,7.923756
1.1666666,109.10864,8.019037,3.9706576,1.600047,1.7072396,2.579175,2.856985,8.451995,49.796413,3.9231927,8.3040905
1.25,85.99659,8.228267,4.4132667,1.6228895,1.8078184,2.7822528,3.06835,8.653936,49.428543,4.0834837,8.644137
