"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","OctopusVulgaris < 90.0","OctopusVulgaris >=90.0","MelicertusKerathurus < 8.0","MelicertusKerathurus >=8.0","MetapenaeusMonoceros < 8.0","MetapenaeusMonoceros >=8.0","TrachurusTrachurus < 11.0","TrachurusTrachurus >=11.0","SardinaPilchardus < 9.0","SardinaPilchardus >=9.0","SardinellaAurita < 11.0","SardinellaAurita >=11.0","EngraulisEncrasicolus < 9.0","EngraulisEncrasicolus >=9.0","DiplodusAnnularis < 9.0","DiplodusAnnularis >=9.0","MustelusMustelus < 50.0","MustelusMustelus >=50.0","MerlucciusMerluccius < 11.0","MerlucciusMerluccius >=11.0","PagellusErythrinus < 9.0","PagellusErythrinus >=9.0","CILC","COPC","HNFC","PHYSN","PHYLN","Benthos"
2.1666667,258674.58,137142.5,28785.814,301350.25,23031.598,95097.26,1025.7743,963.18695,2409.9883,1463.8203,3722.2063,2001.1223,625.0123,1478.5438,40876.047,134575.38,17810.299,9601.931,4092.9668,33786.965,11292.162,85510.66,3083.287,10863.439,24242.361,3503.2754,1.8993933,1000000.0
2.25,222029.86,155360.11,20321.07,309510.2,14537.796,88714.484,862.9204,996.369,2582.264,1563.0857,3627.7021,1967.6436,406.33853,1511.6686,38885.785,135354.81,16785.639,9315.049,4080.9045,33406.176,10869.317,86069.26,2687.463,11703.4,23371.43,3272.2014,1.1818094,1000000.0
2.3333333,180456.22,129357.75,17816.39,312345.75,28542.004,84368.695,878.925,1013.6229,2110.1558,1729.7036,3137.042,2071.8215,437.288,1505.296,41942.9,136501.52,22295.945,8934.536,5518.876,33221.82,10949.66,87497.984,2874.2244,13095.865,23183.678,3212.1252,3.0419776,1000000.0
2.4166667,170004.39,89511.766,21694.393,315702.62,18988.71,78165.54,918.8129,1062.3362,1994.3525,1927.2391,2854.3281,2206.3242,605.84344,1503.0524,43197.707,138359.23,23261.135,8839.488,6001.7383,33138.285,10741.902,90295.28,3434.5044,14829.03,23357.594,3293.4778,9.413045,1000000.0
2.5,264161.5,77738.805,22698.969,319840.78,18168.078,64447.84,805.5641,1167.5704,1769.2921,2052.4739,3294.0671,2531.4443,932.063,1527.9414,36759.645,139488.03,21714.031,8896.65,4498.6797,33348.953,6867.7495,93807.81,4179.952,15995.177,23807.732,3400.5378,9.21079,1000000.0
2.5833333,316198.3,72318.49,21020.602,323000.72,29802.768,58102.88,623.1684,1340.0531,1526.7029,2259.6914,3575.202,2804.947,1010.7681,1529.3824,37155.742,136192.64,20547.963,8539.786,3938.5088,33457.625,6200.9307,94213.836,5358.3647,17073.785,24474.902,3548.8257,5.3704267,1000000.0
2.6666667,287900.12,122555.15,16298.423,326701.62,19484.957,56141.46,540.0345,1389.2705,1807.322,2552.661,3343.973,3149.2014,796.2912,1552.1069,38541.633,134302.03,19200.215,8486.89,3243.6025,33000.293,5825.4023,94263.336,6327.974,16606.395,24553.451,3626.4175,2.0170026,1000000.0
2.75,251049.31,142285.34,16778.836,325483.22,15727.161,47618.754,539.9231,1380.6632,2803.0725,2691.2769,2811.044,3259.6704,666.8502,1622.894,38384.36,131405.39,18389.355,8046.961,3251.444,32507.947,6590.732,94162.305,7062.719,15116.888,24912.043,3650.347,2.3900566,1000000.0
2.8333333,207544.64,124735.9,13500.293,325988.9,30231.426,53012.18,532.1877,1370.7069,2541.517,2830.8503,2504.5203,3279.3892,536.74286,1650.6044,51104.027,130198.1,23783.537,7769.6934,4080.9219,32096.559,6919.4497,95088.28,6767.8804,13432.585,25242.328,3659.7585,4.002277,1000000.0
2.9166667,185010.61,81132.92,15095.778,325960.62,24339.928,58763.59,493.47095,1413.5599,2160.6091,2894.7239,2409.2974,3358.2092,741.125,1683.4437,55174.074,127111.28,24886.598,7407.423,4517.637,31842.803,6748.6074,96481.49,5674.9395,11356.918,25146.398,3644.8872,7.6112924,1000000.0
3.0,271211.97,64352.297,13958.988,324499.0,26302.139,58145.78,428.32956,1493.7944,1752.3691,2929.8467,3086.3074,3408.62,1022.3873,1657.0449,46396.66,124842.78,23668.996,7076.7,3780.9272,31721.2,5795.831,96894.21,3868.8416,10474.005,23493.826,3362.793,8.211368,1000000.0
3.0833333,319224.2,70452.06,11904.411,322325.16,36760.05,61286.113,413.84406,1471.7095,1582.9227,2863.0754,3342.5725,3296.2488,873.0764,1704.8177,37338.61,125751.086,22542.861,6766.146,4557.392,31519.844,5091.4043,96541.4,3185.453,10604.094,22905.625,3347.305,2.4729602,1000000.0
3.1666667,287617.75,109368.11,10814.061,319987.4,29357.883,68188.5,376.61264,1422.8121,2753.8208,2739.8325,3204.6702,3142.047,839.71204,1657.1499,34073.03,121909.0,21343.035,6554.679,5075.0225,31240.115,3955.262,96831.55,3083.287,10863.439,24242.361,3503.2754,1.8993933,1000000.0
3.25,260757.3,117499.22,13211.027,314275.2,24249.385,64889.402,416.79266,1391.8514,3184.1887,2681.6438,2528.0796,3229.4233,675.12573,1636.988,34970.1,119654.97,20389.342,6211.5605,5126.5664,31100.926,3439.3213,96965.83,2687.463,11703.4,23371.43,3272.2014,1.1818094,1000000.0
3.3333333,197361.52,105593.09,17198.17,249675.64,43984.656,70790.92,514.89954,1355.586,3073.9045,2662.9858,2197.5105,3250.3506,565.85065,1640.7218,41440.484,118115.4,25757.717,6015.1055,5106.27,30641.89,4431.4165,97196.63,2874.2244,13095.865,23183.678,3212.1252,3.0419776,1000000.0
3.4166667,168490.67,55143.504,16633.348,187265.06,37217.02,71929.97,493.92792,1407.5072,2852.7307,2759.991,2325.097,3314.2397,1192.1559,1629.056,50935.477,116065.25,26704.498,5847.952,5102.727,30052.91,5933.235,97566.93,3434.5044,14829.03,23357.594,3293.4778,9.413045,1000000.0
3.5,246967.6,46921.34,23698.033,162836.88,30295.01,74924.336,241.32176,1531.5825,2625.3608,2761.9106,3715.2053,3344.4119,1879.9482,1599.9484,44972.652,114856.55,25336.36,5670.2876,4882.0356,29884.174,6334.7935,98173.7,4179.952,15995.177,23807.732,3400.5378,9.21079,1000000.0
3.5833333,282099.66,65026.164,26169.99,168871.19,35359.598,76712.42,123.42583,1541.5592,2489.225,2728.2568,5063.355,3403.067,1968.8806,1576.568,45738.8,112469.52,24154.035,5369.6724,4990.3394,29990.244,5818.016,98393.28,5358.3647,17073.785,24474.902,3548.8257,5.3704267,1000000.0
3.6666667,237939.12,126179.914,26177.771,171792.36,22768.068,79196.484,231.98601,1503.044,3622.8445,2673.0178,4726.524,3619.7007,1826.7639,1595.2268,52513.895,110221.875,23074.68,5207.6655,5887.2456,30130.766,5222.4805,98077.29,6327.974,16606.395,24553.451,3626.4175,2.0170026,1000000.0
3.75,216786.3,137547.83,28189.414,173976.62,18799.766,73178.97,375.32574,1461.958,3955.4731,2605.9387,4118.2075,3707.9045,1597.4219,1614.38,50864.273,108192.75,22195.896,5022.019,6094.979,29895.646,5495.456,97763.234,7062.719,15116.888,24912.043,3650.347,2.3900566,1000000.0
3.8333333,185616.77,118815.55,31787.328,153202.22,39230.113,65713.86,423.01868,1421.9514,3346.971,2780.641,4165.7344,3678.297,1253.6555,1748.7052,63171.016,105892.66,27533.797,4976.42,6005.3716,29801.771,6203.7573,98563.984,6767.8804,13432.585,25242.328,3659.7585,4.002277,1000000.0
3.9166667,183738.64,63073.785,44951.95,147830.23,23278.107,74246.62,473.36484,1383.5818,2998.5972,2829.6794,4576.794,3633.3025,1576.7316,1740.4307,68926.984,104791.33,28575.09,4883.0225,5670.1343,29608.854,7005.9053,99388.836,5674.9395,11356.918,25146.398,3644.8872,7.6112924,1000000.0
4.0,262467.8,59946.47,51628.957,143408.19,17781.992,75817.49,231.93379,1495.503,2614.4155,2737.6619,5617.038,3754.9775,1490.7887,1737.5522,58367.805,106663.516,27076.729,4889.603,5478.267,30485.98,6115.286,100014.05,3868.8416,10474.005,23493.826,3362.793,8.211368,1000000.0
4.0833335,314850.38,67346.016,55128.973,145221.39,26637.812,68660.84,171.97665,1507.2524,2189.7551,2640.4172,5259.038,3727.999,1390.3627,1718.4646,52275.195,107609.28,25865.455,4731.515,4211.3726,31876.324,4870.141,100543.47,3185.453,10604.094,22905.625,3347.305,2.4729602,1000000.0
4.1666665,269128.2,129388.89,56635.71,147292.97,17693.613,68630.79,223.16951,1447.7576,2251.6643,2594.1929,4744.8433,3597.0303,1179.6058,1677.5088,46332.51,109165.445,24487.783,4726.004,5010.8457,32154.67,3784.467,101514.586,3083.287,10863.439,24242.361,3503.2754,1.8993933,1000000.0
4.25,231041.03,155692.78,55591.652,152040.89,16534.719,63971.9,407.06754,1394.8344,2053.9937,2554.406,4334.4546,3549.238,887.63544,1592.5052,41019.668,111353.95,23484.873,4562.486,4236.0273,32286.96,4507.9893,101130.305,2687.463,11703.4,23371.43,3272.2014,1.1818094,1000000.0
4.3333335,171748.58,151895.75,52474.355,144075.72,26879.3,67259.945,511.22195,1363.5139,1592.2941,2579.8975,4215.0454,3664.82,722.3082,1497.3114,45940.4,112664.77,28779.639,4569.7246,4145.9985,32441.705,6272.9385,100384.61,2874.2244,13095.865,23183.678,3212.1252,3.0419776,1000000.0
4.4166665,170399.38,92406.36,48225.06,157487.84,12438.281,78579.68,396.33313,1333.7622,1392.0978,2529.6074,4703.5127,3703.2742,968.46906,1246.3889,47970.375,114166.195,29712.717,4585.516,4347.9644,31949.701,7241.5225,100235.664,3434.5044,14829.03,23357.594,3293.4778,9.413045,1000000.0
4.5,246362.2,76305.17,50679.145,149683.83,15889.539,74944.73,356.9761,1308.1357,1092.4669,2468.636,5512.0083,3885.6443,1118.3363,1211.9984,43386.605,114752.29,28356.734,4445.0264,5190.7334,32659.377,4799.278,101526.86,4179.952,15995.177,23807.732,3400.5378,9.21079,1000000.0
4.5833335,298175.12,65883.75,48018.344,153187.5,29022.7,77016.66,310.7602,1270.502,999.1372,2479.4697,6518.983,3876.435,1048.0894,1228.1876,43621.918,113712.34,26914.72,4539.922,4848.8804,32652.076,4588.9316,101589.06,5358.3647,17073.785,24474.902,3548.8257,5.3704267,1000000.0
4.6666665,261203.88,123382.26,51395.992,154983.86,17281.418,86191.16,415.18182,1235.6041,1986.4534,2496.5945,6482.8203,3748.3286,953.5435,1258.7223,55504.42,111314.03,25756.494,4473.246,5002.396,33466.277,4320.2417,101676.93,6327.974,16606.395,24553.451,3626.4175,2.0170026,1000000.0
4.75,236105.28,141073.44,54081.56,156710.33,16867.88,80013.77,789.1516,1180.0005,3791.4368,2472.68,5446.6714,3727.1177,786.4892,1295.2498,50962.74,111069.29,24561.24,4558.519,3782.3015,34094.844,4205.9395,101986.41,7062.719,15116.888,24912.043,3650.347,2.3900566,1000000.0
4.8333335,179787.31,131214.2,57478.668,151812.6,35262.934,84987.85,1035.3483,1129.8961,3399.8713,2465.6501,4753.7324,3686.0935,777.9919,1274.7971,60207.984,109325.62,29782.678,4644.3696,3127.6565,33661.523,5835.7344,102206.05,6767.8804,13432.585,25242.328,3659.7585,4.002277,1000000.0
4.9166665,185321.6,66880.71,60789.754,158753.39,31000.0,87865.086,800.3591,1095.7135,2521.3064,2491.5876,4541.063,3648.2512,992.85767,1252.2216,61525.723,109259.195,30595.27,4786.456,3206.916,33908.902,5586.299,103312.82,5674.9395,11356.918,25146.398,3644.8872,7.6112924,1000000.0
5.0,247047.3,56605.668,59187.363,165231.94,26116.062,91689.45,590.1104,1072.871,2005.9723,2416.3928,5481.616,3860.4995,1156.743,1224.035,52001.797,108785.31,29030.436,4938.2026,2918.2537,33493.26,4231.8945,103876.766,3868.8416,10474.005,23493.826,3362.793,8.211368,1000000.0
5.0833335,284008.78,52156.844,57323.633,168734.19,40591.32,93665.52,431.37927,1059.638,1729.2247,2325.9922,5617.891,3843.711,1096.5322,1181.8738,47699.324,108262.26,27626.586,5038.323,2594.3665,33447.633,2732.3535,104507.33,3185.453,10604.094,22905.625,3347.305,2.4729602,1000000.0
5.1666665,268116.9,85169.81,55132.355,168670.44,30807.777,93975.17,422.06854,1056.3794,2451.7131,2249.6025,5038.413,3772.501,909.72784,1229.7073,45629.277,107582.37,26121.295,5335.817,2346.1091,33280.387,959.1589,104962.51,3083.287,10863.439,24242.361,3503.2754,1.8993933,1000000.0
5.25,233840.48,101862.04,59511.895,167986.78,20435.57,92994.83,552.9956,1047.0544,2608.691,2187.9036,4339.615,3685.4307,635.90045,1207.6265,48825.258,105578.71,25078.904,5205.41,2417.8242,33104.57,2177.8545,104490.98,2687.463,11703.4,23371.43,3272.2014,1.1818094,1000000.0
5.3333335,180305.62,93760.43,62176.19,167421.95,40093.293,95699.25,675.4757,1100.5603,2506.3608,2085.1855,3878.804,3738.8433,662.4088,1172.2908,56017.473,105034.766,30464.32,5104.5415,2437.0007,32570.133,4429.0225,104322.16,2874.2244,13095.865,23183.678,3212.1252,3.0419776,1000000.0
5.4166665,153396.05,48857.53,64419.617,176900.55,17602.363,108822.1,529.0446,1104.9736,2125.5784,2007.4261,3842.8853,3875.6306,920.7793,1147.4886,55486.344,106230.27,31221.87,5264.9385,3061.3635,31993.826,6084.7974,103512.17,3434.5044,14829.03,23357.594,3293.4778,9.413045,1000000.0
5.5,243019.97,42857.53,61123.85,182969.08,19080.082,103635.28,483.41156,1105.0568,1711.161,2074.6228,4828.1367,3945.86,1063.2754,1098.0648,51042.7,105825.2,29520.646,5361.963,6106.516,31854.371,4491.868,102720.98,4179.952,15995.177,23807.732,3400.5378,9.21079,1000000.0
5.5833335,309571.78,50938.957,58626.47,196407.05,25901.316,101820.03,418.0955,1090.0195,1498.0583,2123.131,5470.1426,3855.0337,1057.469,1136.3754,52195.97,105315.02,27894.615,5490.8926,6560.2827,31631.121,4642.368,101434.93,5358.3647,17073.785,24474.902,3548.8257,5.3704267,1000000.0
5.6666665,263682.84,109017.695,57948.54,203943.08,15202.249,93677.63,464.0275,1067.1409,2505.9702,2133.2915,4836.8306,3918.1409,986.60095,1158.7281,55295.688,107623.75,26477.75,5642.099,6688.4844,31331.053,5329.3022,100108.32,6327.974,16606.395,24553.451,3626.4175,2.0170026,1000000.0
5.75,222347.31,129120.85,65302.117,208032.12,10648.686,83907.98,756.06665,1023.1849,3505.968,2137.2834,4288.758,3923.2222,998.9149,1110.5266,56017.277,106369.16,24904.922,5986.3613,4920.601,31065.158,6797.047,98938.53,7062.719,15116.888,24912.043,3650.347,2.3900566,1000000.0
5.8333335,161910.67,123183.93,68445.984,207826.11,36886.41,77145.96,941.6352,993.51685,3415.233,2168.5461,4044.435,3794.5972,1042.2645,1132.8394,68893.625,104237.08,30143.848,5955.086,4264.131,30856.121,9685.491,97945.32,6767.8804,13432.585,25242.328,3659.7585,4.002277,1000000.0
5.9166665,134313.31,80669.74,68284.91,205672.14,29523.934,70678.305,786.3776,957.7675,2936.4656,2085.909,3979.0425,3698.5183,1431.0753,1107.0762,73839.6,104343.43,30779.055,6110.458,4583.326,30476.818,10117.479,98467.945,5674.9395,11356.918,25146.398,3644.8872,7.6112924,1000000.0
6.0,196696.38,72092.69,62340.715,204606.78,27264.64,60091.242,626.1332,961.3445,2607.7544,2045.263,4655.3574,3574.8657,1742.1821,1047.0334,62306.168,108581.26,29243.553,6108.0405,4947.033,30376.232,6021.307,101110.58,3868.8416,10474.005,23493.826,3362.793,8.211368,1000000.0
6.0833335,236198.8,79311.48,53521.055,219335.19,32639.664,58059.47,370.28732,959.1694,2458.463,1979.8544,4399.4688,3386.3745,1313.9678,1060.8367,54104.312,110513.61,27814.613,6099.431,4156.5054,30451.908,4714.857,101924.41,3185.453,10604.094,22905.625,3347.305,2.4729602,1000000.0
6.1666665,203886.69,113692.41,51154.82,223062.34,21272.2,55794.645,466.54065,938.9953,3099.251,1909.2666,3404.7532,3434.7288,1136.2721,1083.9542,46859.883,111213.4,26332.105,6175.671,3475.785,29918.986,4295.7915,101901.48,3083.287,10863.439,24242.361,3503.2754,1.8993933,1000000.0
6.25,152615.23,142246.61,51046.22,223576.4,16761.047,47977.754,687.0012,929.98956,3526.955,1876.9562,3047.3496,3407.4597,1032.3683,1043.9857,42840.094,110435.234,25014.016,6108.5986,3665.7222,29455.945,4236.1504,102788.57,2687.463,11703.4,23371.43,3272.2014,1.1818094,1000000.0
6.3333335,116188.37,120910.125,42000.797,221864.56,29230.738,42436.684,1158.0785,926.0391,3373.1484,1867.2169,2563.559,3416.3003,851.9358,1039.485,52487.273,109511.055,29825.348,6353.996,5623.3145,28937.504,6459.3706,102933.85,2874.2244,13095.865,23183.678,3212.1252,3.0419776,1000000.0
6.4166665,105562.7,55985.95,45531.477,215644.31,20881.322,40462.59,1249.7584,925.2079,2756.8652,1882.1309,2770.4734,3548.1616,854.61304,1069.0667,57774.82,108336.3,30610.533,6348.941,6515.8276,28669.36,6023.231,104202.266,3434.5044,14829.03,23357.594,3293.4778,9.413045,1000000.0
6.5,141609.3,60102.273,52003.215,201344.33,16033.965,40173.17,1069.1188,910.93774,2461.7537,1939.9724,4147.2725,3587.4988,1047.6758,1123.5485,53362.387,106400.03,29094.201,6328.4,7951.401,28441.176,5160.8906,103544.72,4179.952,15995.177,23807.732,3400.5378,9.21079,1000000.0
6.5833335,190658.73,61447.105,52407.457,202359.39,20964.717,38786.652,1003.0077,910.09863,2521.4597,1973.6367,4479.0527,3560.167,1318.0907,1173.9264,48813.84,106733.805,27466.434,6453.7417,8953.918,28230.113,4265.8813,103065.87,5358.3647,17073.785,24474.902,3548.8257,5.3704267,1000000.0
6.6666665,133891.4,140892.62,50693.67,204648.92,24186.06,36351.19,958.3337,912.62427,2902.552,2032.112,4656.474,3568.5537,1159.7814,1224.1443,52965.3,107546.586,25953.53,6573.5273,9989.954,28117.217,4103.184,102430.7,6327.974,16606.395,24553.451,3626.4175,2.0170026,1000000.0
6.75,98763.42,163313.39,54852.527,203012.19,26465.1,35149.406,1100.3431,947.4051,3379.6794,2129.0393,4112.609,3635.4583,1148.9109,1252.1442,49855.812,107316.53,24546.102,6799.3315,8970.624,27984.67,4628.5615,102061.28,7062.719,15116.888,24912.043,3650.347,2.3900566,1000000.0
6.8333335,67955.234,143277.47,56993.387,185957.97,30270.064,42094.63,1383.1218,949.2376,3101.7727,2145.6367,3388.1062,4147.5166,1054.1272,1170.4518,57933.51,107152.164,29798.617,6984.779,7710.964,30173.82,6678.8916,101426.34,6767.8804,13432.585,25242.328,3659.7585,4.002277,1000000.0
6.9166665,73591.85,93163.25,58622.754,173741.48,35059.023,42488.816,1151.5461,943.51117,2672.8223,2097.391,2774.4836,4599.1147,1054.3356,1218.5187,62036.79,104991.164,30752.625,7105.313,6713.5605,29852.732,6001.5513,101005.984,5674.9395,11356.918,25146.398,3644.8872,7.6112924,1000000.0
7.0,135296.9,84956.266,56162.445,167795.66,35929.08,40643.688,706.22577,931.74945,2334.2646,1996.0455,3865.2349,4470.2397,1142.4971,1153.0555,58151.598,105392.73,29267.438,7165.349,5751.112,29902.412,4276.4033,101448.84,3868.8416,10474.005,23493.826,3362.793,8.211368,1000000.0
7.0833335,186628.69,86887.12,55757.863,169818.73,37529.36,53408.117,577.09015,905.48047,2101.2231,2076.622,3761.8667,4316.6895,821.4158,1106.477,52250.07,108222.97,27717.799,7261.321,5395.119,29713.758,3941.7468,100568.445,3185.453,10604.094,22905.625,3347.305,2.4729602,1000000.0
7.1666665,160440.66,119732.664,54371.484,174534.31,32664.82,60861.18,730.3259,869.43744,2338.1096,2049.0698,3539.9277,4197.555,682.24084,1090.4092,50893.316,106839.46,26409.418,7212.035,5241.298,29313.225,3841.2285,99751.28,3083.287,10863.439,24242.361,3503.2754,1.8993933,1000000.0
