"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5833333,NaN,NaN,NaN,3.2913783,3.0917814,NaN,NaN,3.5870445,NaN,3.2210443,NaN
0.6666667,NaN,NaN,NaN,3.1421971,3.0697644,NaN,NaN,3.591802,NaN,3.2613263,NaN
0.75,3.9103734,NaN,3.741851,3.1231327,3.087713,NaN,3.1058896,3.6484382,4.136907,3.3640873,3.66305
0.8333333,3.7654936,3.6097388,3.6957324,3.1027231,3.1184075,3.058433,3.1024642,3.652055,4.0976353,3.5123742,3.6858232
0.9166667,3.7121847,3.591756,3.8296316,3.097948,3.0879245,3.06726,3.037335,3.6248102,4.1098256,3.5928042,3.6815722
1.0,3.749127,3.5344007,3.6323051,3.1598175,3.1079555,3.089147,3.0535283,3.6213017,4.038309,3.6520252,3.625543
1.0833334,3.705204,3.5266485,3.5810924,3.088663,3.1691437,3.1772738,3.1557522,3.6195362,4.113133,3.6634414,3.648856
1.1666666,3.743402,3.5283527,3.516234,3.0723095,3.1530163,3.1649163,3.1561422,3.5823076,4.0944114,3.7493412,3.593387
1.25,3.6725128,3.5230591,3.5065742,3.1136713,3.263722,3.1186967,3.1215503,3.5592074,3.994061,3.717407,3.5960596
