"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.2080831129999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.17611262980773146,0.0,0.0,0.0,8.384386639109388E-4,0.0,0.437900270256772,0.033333146543677604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.6353355223465105,0.0,0.0,0.0,0.008868558544442075,0.0,0.49798527227116957,0.033333456838854844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.8149921851898811,0.02387617276368825,0.0,0.0,0.01425599160037099,0.0,0.5235890717587209,0.03333080716891624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.9046878554383138,0.03729766241522722,0.025207923861559723,0.0,0.013576065531162541,0.019100701639464906,0.5359117637390733,0.03333274341769844,0.03334155566494479,0.0,9.938019337058303E-7,0.0,0.0,0.0,0.0,
0.5,1.1965059194224827,0.05718256591440952,0.04900634483722175,0.0,0.013033072836195925,0.01921555340870288,0.5797705920697569,0.03332816937857285,0.03332698843349122,0.0,2.9711355809633498E-6,3.3352219195560825E-6,0.0,0.0,0.0,
0.5833333,0.981358706465963,0.09177733620103602,0.06733722091084599,0.0,0.012308067867218418,0.019231112771149507,0.5475632666261432,0.03325693625725665,0.03331743648639733,0.0,1.608666060193093E-6,5.954336221962343E-6,0.0,0.0,0.0,
0.6666667,1.5104264513052603,0.055079387826570306,0.028713012397937415,0.0,0.012168338275501029,0.01862385999964812,0.6290091316978541,0.03319566495675859,0.03333214109614076,0.0,2.2875464860397106E-6,8.436259768715148E-6,0.0,0.0,0.0,
0.75,1.1024925959022855,0.1483618834256619,0.04474204131139339,0.0,0.013215693971193598,0.019149193378284336,0.5652664162040388,0.03280152570177018,0.03333342384328422,0.0,2.5421282568912017E-6,1.3406222900971474E-5,0.0,0.0,0.0,
0.8333333,1.8479904797595232,0.14266093405969618,0.08747450641884716,0.0,0.016211604017622394,0.019451493483724623,0.6847177842358037,0.03285151841822639,0.033326064083721144,0.0,4.746727634515547E-6,1.767151025382783E-5,0.0,0.0,0.0,
