"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.09072367616417996,0.08610731302655537,0.0,0.0,0.0,0.0,0.4568434772047917,0.032057182194974686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.36841843509786865,0.26172158040420385,0.0,0.0,0.0010948984893584751,0.0,0.9732089860233002,0.06377253737085803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.42097523252617786,0.06047032159777873,0.0,0.0,0.004292525722529328,0.0,0.9903517904096442,0.06608179091383715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.2814138316466888,0.16375774576888474,0.0,0.0,0.0062988881616093785,0.0,0.5191002542874773,0.06509967419377233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.03127917341188601,0.0,0.0,0.00880290875254467,0.0,0.0,0.06649997631013516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.03951263445391108,0.0,0.0,0.010670572319236332,0.0,0.0,0.06662100544724973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.34590775555102865,0.01303811968632302,0.0,0.0,0.011957509453143727,0.0,0.5417431322188623,0.06664605447545655,0.0,0.0,8.302746803514951E-14,0.0,0.0,0.0,0.0,
0.8333333,0.7211550467125551,0.03638337081481794,0.0,0.0,0.01102930499340686,0.0,1.0954915464525095,0.06648665854695454,0.0,0.0,2.610871393651466E-8,0.0,0.0,0.0,0.0,
0.9166667,0.5998132513505829,0.14811395912192113,0.0,0.0,0.013261158636844805,0.0,1.0511111120394991,0.06659743404892221,0.0,0.0,1.2969801841080284E-7,0.0,0.0,0.0,0.0,
