"Mean Trophic Level of fish species, weighted by fish catch, and including first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6527128,NaN
0.5833333,3.6632228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8187337,NaN
0.6666667,3.6805124,NaN,NaN,NaN,NaN,NaN,NaN,3.7528853,NaN,3.7545273,NaN
0.75,3.7815838,3.7231648,3.9466577,NaN,NaN,NaN,3.0,3.6997814,NaN,3.882125,3.677715
0.8333333,3.7465916,3.6321552,3.8533137,NaN,NaN,4.0,3.0009751,3.7182276,NaN,3.8795896,3.6456661
0.9166667,3.7032554,3.625892,3.9423962,NaN,NaN,4.2801976,3.546769,3.690194,4.281336,3.861512,3.6966445
1.0,3.7305698,3.5713456,3.5680683,NaN,3.0000155,3.1573057,3.0513027,3.6850417,4.241679,3.893074,3.728758
1.0833334,3.725894,3.5284474,3.5677319,3.0083244,3.008307,3.2644122,3.0410466,3.663758,3.9687974,3.9634254,3.7263255
1.1666666,3.6577425,3.5410328,3.5789325,3.313048,3.1076467,3.961196,3.0763795,3.6361318,4.1311474,3.936311,3.6700146
1.25,3.7020202,3.5427415,3.5066514,3.2663474,3.150709,3.6274219,3.3379421,3.616819,4.0859475,3.9830372,3.6804078
