"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","OctopusVulgaris < 90.0","OctopusVulgaris >=90.0","MelicertusKerathurus < 8.0","MelicertusKerathurus >=8.0","MetapenaeusMonoceros < 8.0","MetapenaeusMonoceros >=8.0","TrachurusTrachurus < 11.0","TrachurusTrachurus >=11.0","SardinaPilchardus < 9.0","SardinaPilchardus >=9.0","SardinellaAurita < 11.0","SardinellaAurita >=11.0","EngraulisEncrasicolus < 9.0","EngraulisEncrasicolus >=9.0","DiplodusAnnularis < 9.0","DiplodusAnnularis >=9.0","MustelusMustelus < 50.0","MustelusMustelus >=50.0","MerlucciusMerluccius < 11.0","MerlucciusMerluccius >=11.0","PagellusErythrinus < 9.0","PagellusErythrinus >=9.0","CILC","COPC","HNFC","PHYSN","PHYLN","Benthos"
3.9166667,188024.42,62603.52,63172.496,167587.53,20822.982,71328.42,499.30087,1283.5105,7012.0376,3028.7283,3305.1626,2874.847,1421.7144,2029.5693,62057.523,103940.14,28315.443,5759.6978,4213.0054,33532.08,5852.2354,95427.664,5674.9395,11356.918,25146.398,3644.8872,7.6112924,1000000.0
4.0,251709.95,53196.97,59585.637,171168.75,21402.72,62784.934,425.21893,1276.8691,6116.2974,2985.7568,4586.482,2989.5532,1934.4681,2069.7195,55344.67,101765.164,26943.785,5761.5044,3948.8706,34479.625,5654.4614,96189.06,3868.8416,10474.005,23493.826,3362.793,8.211368,1000000.0
4.0833335,291457.5,57679.14,54432.36,180466.77,28576.73,60636.953,420.87817,1241.4491,4726.3843,2999.7317,4777.143,3373.5164,1542.2686,2052.9705,51036.87,99335.34,25744.867,5657.87,3521.579,35634.62,5179.8164,96679.68,3185.453,10604.094,22905.625,3347.305,2.4729602,1000000.0
4.1666665,264360.44,97850.32,58311.527,180868.94,17586.938,60012.285,412.85193,1238.6273,4828.143,3142.465,3885.8547,3511.4138,1259.285,2207.4133,53542.668,96578.27,24606.268,5607.931,3261.8088,36204.31,5575.83,96633.695,3083.287,10863.439,24242.361,3503.2754,1.8993933,1000000.0
4.25,228895.53,119605.08,61999.266,180867.92,14678.177,56429.645,501.76953,1211.072,5361.486,3032.5825,3187.2986,3289.4453,953.98865,2210.119,50636.7,95193.64,23485.11,5651.718,2981.2297,36523.72,6654.85,96913.5,2687.463,11703.4,23371.43,3272.2014,1.1818094,1000000.0
4.3333335,167253.22,114958.22,69940.28,178152.75,33106.65,53093.324,536.85535,1229.3376,5586.744,2937.8489,2876.8057,3223.9597,758.1194,2162.327,61053.715,92872.56,28720.453,5662.26,3018.2822,36196.48,8864.72,97373.875,2874.2244,13095.865,23183.678,3212.1252,3.0419776,1000000.0
4.4166665,123286.81,81060.5,71879.55,165979.77,27898.074,55786.156,522.8361,1295.5217,5217.6636,2935.689,3238.8088,3295.251,1291.004,1980.7876,64951.8,92237.29,29699.879,5667.839,4488.986,35728.4,8034.1226,99780.76,3434.5044,14829.03,23357.594,3293.4778,9.413045,1000000.0
4.5,193601.16,70089.03,77581.58,161941.25,27249.783,53043.46,506.51016,1308.9469,4624.7583,2942.6562,4680.6,3434.151,1667.0912,1865.7599,55213.582,96116.99,28203.246,5769.3496,4123.0366,35962.465,7059.0864,100540.08,4179.952,15995.177,23807.732,3400.5378,9.21079,1000000.0
4.5833335,243893.9,71506.01,75408.41,165406.58,34088.617,51581.99,400.02496,1377.0297,4471.997,3023.588,5984.039,3708.723,1866.353,1829.1709,49590.957,101529.805,27044.797,5620.501,4972.926,35964.07,6550.162,101291.13,5358.3647,17073.785,24474.902,3548.8257,5.3704267,1000000.0
4.6666665,205309.31,125715.414,74957.07,166566.55,22031.484,55154.586,493.3898,1365.6647,4783.004,3041.391,6343.583,3660.788,1913.4387,1825.4275,58348.363,103089.17,25891.1,5631.8906,4284.3154,35780.79,5859.7466,101643.805,6327.974,16606.395,24553.451,3626.4175,2.0170026,1000000.0
4.75,175777.56,153604.06,75520.32,167612.73,20403.824,54892.145,707.8601,1355.4382,6160.0337,2988.8225,5537.3184,3780.9768,1714.7737,1894.4441,58365.406,101008.99,24625.756,5876.4175,3728.3303,35437.848,6189.951,101732.24,7062.719,15116.888,24912.043,3650.347,2.3900566,1000000.0
4.8333335,134302.11,138888.47,64603.453,160089.33,33600.953,57720.355,694.1959,1316.7081,6048.107,3023.6763,5768.6006,3701.5405,1553.7545,1813.4576,70221.45,100266.95,29833.2,6006.1743,5311.0107,34999.168,8378.128,101608.62,6767.8804,13432.585,25242.328,3659.7585,4.002277,1000000.0
4.9166665,126081.57,86579.234,63097.79,164070.62,32827.992,65537.62,631.0003,1330.4777,5594.6396,2990.8213,5783.8716,3721.4917,1854.7192,1869.7164,70199.875,101860.57,30737.752,6186.0693,6264.7104,34364.41,9248.987,101771.336,5674.9395,11356.918,25146.398,3644.8872,7.6112924,1000000.0
5.0,181855.62,70568.836,62246.324,158182.02,22613.28,84784.125,591.1198,1374.8505,4950.687,2883.9048,7172.113,3743.5674,1783.2196,1797.2755,59939.22,101281.86,29288.113,6289.0083,5618.9795,34028.23,7424.197,101733.266,3868.8416,10474.005,23493.826,3362.793,8.211368,1000000.0
5.0833335,219246.19,68335.6,62217.01,167695.06,29601.05,91532.516,466.87796,1357.6696,4324.3257,2802.807,6761.3564,3778.0955,1082.2844,1727.8734,51764.105,103154.75,28016.96,6303.497,4846.035,34086.273,6681.6836,102258.38,3185.453,10604.094,22905.625,3347.305,2.4729602,1000000.0
