"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.19239794019351014,0.0,0.0,0.0,0.0,0.0,0.5163714234846867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.7016141593245967,0.0697108928520136,0.0,0.0,8.612646108421405E-4,0.0,1.1498457076170836,0.04157261567163237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.07304880827026958,0.0,0.0,0.004279851041633007,0.0,0.0,0.041454038504384255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.008988841492388646,0.0,0.0,0.010062697725993285,0.0,0.0,0.04165658116271538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.026890874638863308,0.0,0.0,0.011385180585547877,0.0,0.0,0.04157592830234989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.0,0.003112801320319047,0.0,0.0,0.011249377581761885,0.0,0.0,0.04166104540840838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8333333,0.55684497210682,0.004652849454716286,0.0,0.0,0.012138926270612959,0.0,0.6594140864692051,0.041668098293317996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.9166667,0.9830919508969413,0.21389113173216923,0.0,0.0,0.011159576175647739,0.0,1.2632415284395488,0.041273093188804844,0.0,0.0,2.5988322107304605E-12,0.0,0.0,0.0,0.0,
1.0,0.0,0.2124180232568953,0.0,0.0,0.011973293230973925,0.0,0.0,0.0410177884873754,0.0,0.0,3.659612897692929E-7,0.0,0.0,0.0,0.0,
