"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.640502387000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.12026649731954445,0.021601831774047484,0.0,0.0,8.08161986657677E-4,0.0,1.3454077300440304,0.05030005693090461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.19003604986783157,0.22146541649843374,0.0,0.0,0.0020851405448348843,0.0,1.3828688880811464,0.0480674140247153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.18587792854643131,0.09570919782142173,0.0,0.0,0.0019978427141960848,0.0,1.3812629599166093,0.049614248483339736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.22719859956478355,0.055697349832810925,0.0,0.0,0.004193633337823993,0.0,1.4037354918983487,0.05017076824355826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.30921372723376694,0.06294610440717108,0.0,0.0,0.0024062412330953954,0.0,1.4509314211721949,0.050090167770704894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.2971487668057144,0.33573039068504107,0.0,0.0,0.0015159370508459084,0.0,1.4440897959998331,0.047713344460795115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.28950493904001573,0.13583325743263394,0.0,0.0,0.00210987484069636,0.0,1.4415127143580886,0.04957273361762643,0.0,0.0,4.867025570467966E-4,0.0,0.0,0.0,0.0,
0.75,0.29392475597796114,0.3992347843687401,0.0,0.0,0.0011905714629459295,0.0,1.442353431840926,0.04745735229038242,0.0,0.0,0.002923842839170263,0.0,0.0,0.0,0.0,
0.8333333,0.3799436719899594,1.7888332489402612,0.0,0.0,7.300089320785126E-4,0.0,1.493236497744062,0.03726930197687687,0.0,0.0,7.694258299602071E-4,0.0,0.0,0.0,0.0,
