"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.23290156110937793,0.0,0.0,0.0,0.0,0.0,0.2724787571426793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.5849485140019672,0.0,0.0,0.0,0.0,0.0,0.5638638198575601,0.20465676666666713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20465676666666732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20465676666666693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046560756019011,0.0,0.0,0.003150924863411046,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.0,0.0,0.0,0.0014984171364926693,0.0,0.0,0.20465442782906407,0.0,0.0,0.01065208820791635,0.0,0.0,0.0,0.0,
0.75,0.566519209401934,0.0,0.0,0.0,0.0023528802661391813,0.0,0.3281988972091853,0.20465707818153045,0.0,0.0,0.01090620054173377,0.0,0.0,0.0,0.0,
0.8333333,1.8016687671375375,0.20492291168626237,0.0,0.0,3.299487049154669E-5,0.0,0.7832784774140289,0.20377281344357873,0.0,0.0,4.4431850557253476E-4,0.0,0.0,0.0,0.0,
0.9166667,0.0,0.00124927181700072,0.0,0.0,0.0,5.164930320523778E-4,0.0,0.2046438584784059,0.20465656852658828,0.0,9.16087681440581E-5,0.010907228584853903,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,2.2292887210122091E-4,3.086041305056916E-5,0.0,0.2046565983397567,0.20465525002479623,0.0,0.0,0.01090796670846572,0.0,0.0,0.0,
