"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.640502387000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.02779540016756362,0.04419643752794041,0.0,0.0,0.0014909125371230254,0.0,1.2954618493967303,0.050120974954919795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.2113499879404681,0.19306757721336876,0.0,0.0,0.0019431678167215046,0.0,1.39490632590209,0.0485393817093745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.15207879227229257,0.15983088026697537,0.0,0.0,0.0021732561763979545,0.0,1.362542017659651,0.049182221189712716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.17087451941996526,0.03302212408703071,0.0,0.0,0.0025968346421609235,0.0,1.3730247242055713,0.05035251023722314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.37227468242917516,0.060363938596225915,0.0,0.0,0.0014348169057990558,0.0,1.4883886533040558,0.050204969835007496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.2076220661609623,0.41340673216871865,0.0,0.0,9.083659281824269E-4,0.0,1.3937360450996825,0.04725006600494938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.3435110155185692,0.21605893472098286,0.0,0.0,0.0016335564489047814,0.0,1.4712878160019256,0.04971347544368511,0.0,0.0,4.1586332032220527E-4,0.0,0.0,0.0,0.0,
0.75,0.4606701203355005,0.3022081535602752,0.0,0.0,0.0015504190540186148,0.0,1.5422931907892972,0.04814768984245281,0.0,0.0,0.0029507985073228098,0.0,0.0,0.0,0.0,
0.8333333,0.3547391734851731,1.8066758599557735,0.0,0.0,7.276641416536422E-4,0.0,1.4779122843424122,0.03879779046665954,0.0,0.0,9.95267369109602E-4,0.0,0.0,0.0,0.0,
0.9166667,0.3408155917784819,0.8502363463734346,0.0,0.0,0.0036158237905675183,0.0,1.4696097142732958,0.04466380603721437,0.0,0.0,0.0013437554344760375,0.0,0.0,0.0,0.0,
1.0,0.33092011942705296,1.4544775963247059,0.0,0.0,0.0032118619292803878,0.0,1.4642664625923136,0.040611557925511556,0.0,0.0,0.0014749473250478232,0.0,0.0,0.0,0.0,
1.0833334,0.22117404979345218,1.3632119910067984,0.0,0.0,9.715102401964188E-4,0.0,1.4039808839240222,0.04360988819031547,0.0,0.0,5.754887680483947E-4,0.0,0.0,0.0,0.0,
