"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.3493708341508267,0.3026640932344678,0.0,0.0,0.0,0.0,1.8596927642530514,0.016451388828783824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.45010865612978124,0.3859405980791953,0.0,0.0,0.0037874106046285605,0.0,1.9461094350397654,0.034824929423848336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.34757732698637195,0.2603498824095234,0.0,0.0,0.003604708187289806,0.0,1.0908576037144095,0.03493692318851698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.08284079994485657,0.0,0.0,0.001875179437145946,0.0,0.0,0.03646993396475927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.04820180202412308,0.0,0.0,2.1400056034725706E-4,0.0,0.0,0.036502651660018606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.0,0.02570177291522753,0.0,0.0,2.9380624921024085E-4,0.0,0.0,0.0366489080189253,0.0,0.0,0.0011966608993667098,0.0,0.0,0.0,0.0,
0.8333333,0.846598651008778,0.13827223712940764,0.0,0.0,2.516241980204207E-4,0.0,2.3441506019547003,0.03592632698425739,0.0,0.0,0.0023638174470481787,0.0,0.0,0.0,0.0,
0.9166667,0.5076593541286671,0.46720184632605344,0.0,0.0,6.128668545213374E-4,0.0,1.997777600393721,0.03372540920192743,0.0,0.0,0.0029135177003317067,0.0,0.0,0.0,0.0,
1.0,0.24170509408579938,0.23897836205853268,0.0,0.0,7.652464998016714E-4,0.0,0.9872954398634544,0.035187503299574194,0.0,0.0,0.004393468409028552,0.0,0.0,0.0,0.0,
1.0833334,0.0,0.08639135429688276,0.010448004533930088,0.0,5.808827155309446E-4,5.095172630345654E-4,0.0,0.036398491126542976,0.03666380443482011,0.0,0.004729676115304515,0.007517055472639642,0.0,0.0,0.0,
