"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42573395,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7444615,0.0
0.5833333,454.21866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.056924,0.0
0.6666667,1377.0707,0.0,190.05325,0.0,0.0,0.0,0.0,222.05588,0.0,5.0284185,0.0
0.75,1137.3186,146.21603,383.16904,0.0,0.0,0.0,7.895661E-8,1575.0364,0.0,7.7663784,13.850198
0.8333333,915.54224,665.1673,581.81714,0.0,0.0,0.0,1.0831141E-6,2459.5854,0.0,17.659233,85.94633
0.9166667,737.45435,1347.4644,909.16284,0.0,0.2621055,6.9811995E-6,0.04809889,3288.263,6.0408998,33.98701,310.26324
1.0,594.38257,1866.9126,1193.785,0.0,6.1830254,1.03577,0.11988088,4479.6147,31.605022,49.00895,538.12604
1.0833334,724.739,2295.213,2068.4324,2.8683238E-5,9.856658,4.013888,0.21520403,5658.6963,54.027454,68.09641,786.49207
1.1666666,1679.8306,2977.7834,2629.26,4.22368E-4,26.971012,9.986361,0.29888335,6188.539,70.36967,91.026245,1036.5044
1.25,1840.5529,3752.9797,3414.331,0.014571531,48.59957,13.257844,0.40861982,6768.1426,80.23849,113.00766,1238.6299
1.3333334,1494.3547,4398.835,4019.0242,0.88910353,67.08739,24.927633,0.5210434,7245.3364,87.21925,147.66054,1460.6244
1.4166666,1083.5741,5432.1304,4722.7734,3.6502402,99.69911,43.46619,0.5944708,7406.6494,101.77308,201.1649,1569.1953
1.5,949.08875,5785.2793,4821.2534,5.0031257,117.423164,46.93118,0.6234909,7423.189,122.459496,242.94107,1681.1089
1.5833334,1182.8774,6168.103,4885.2573,8.261888,135.24388,60.34907,0.6740375,7424.711,129.65942,275.137,1774.9767
1.6666666,2088.5518,6572.6343,4660.1743,10.399548,151.57515,72.93612,0.7426588,7243.8594,141.27896,299.25375,1810.3774
1.75,2299.3655,6878.281,4439.5186,14.0742655,162.36638,80.675224,0.78125226,7084.0703,145.29393,315.1218,1855.6515
1.8333334,1860.8673,7534.314,4255.447,15.910371,169.79517,87.5592,0.84002596,7025.773,151.08414,327.18015,1858.0999
1.9166666,1157.574,7965.964,4738.552,17.47122,199.07921,103.9217,0.9067375,7108.9033,155.5121,356.96045,1925.354
2.0,1052.452,8395.844,4739.068,19.820547,194.67581,109.464355,0.9745292,7140.0483,158.10555,388.34012,2035.1199
2.0833333,1078.4257,8681.165,4835.792,23.205688,194.44315,109.52844,1.0238543,6965.717,159.66893,399.38153,2085.2415
2.1666667,1845.9191,8989.033,4672.7656,26.274033,196.86356,117.77532,1.0573457,6874.6216,159.6082,409.6232,2233.673
2.25,2308.0432,9139.255,4183.954,27.190615,191.10838,124.651695,1.076484,6902.372,158.3311,415.6174,2374.2131
2.3333333,1938.9575,9223.194,3981.8013,28.905758,201.79718,132.49196,1.1251813,6825.0063,156.13278,412.06836,2397.0637
2.4166667,1244.3167,9448.32,3774.96,29.761549,207.76764,144.16566,1.245912,6877.926,155.11234,427.5569,2510.484
2.5,1016.8845,9631.504,3414.5654,31.216715,208.94879,160.85852,1.4486642,6731.931,156.07462,433.52838,2712.8333
2.5833333,1031.5687,9785.308,3161.5444,34.083748,221.83405,180.7044,1.57206,6811.439,151.05418,436.39288,2810.1052
2.6666667,1509.8125,9950.437,3054.8445,36.506012,236.91249,190.05794,1.6329077,6712.0884,145.40793,436.84457,2911.5056
2.75,1664.2522,9986.601,2537.8984,39.944756,248.16486,197.27943,1.6772497,6684.836,144.69885,432.93274,3005.3215
2.8333333,1402.1487,9971.449,2751.7456,40.33585,247.19801,210.30478,1.7042017,6677.006,138.00406,429.62204,3091.4675
2.9166667,886.74976,10066.503,2878.2083,39.669807,246.59085,229.10498,1.7546393,6636.725,134.46252,429.36966,3305.9973
3.0,808.8336,10123.072,3066.2927,38.60671,236.57385,233.21216,1.8442281,6651.6245,130.4238,428.34116,3392.869
3.0833333,894.12823,9999.711,3455.7527,37.87663,225.41159,232.0355,1.7819859,6545.2324,126.55474,435.24835,3453.73
3.1666667,1541.7427,9873.129,3682.6484,36.527737,213.8653,225.82338,1.8284649,6544.081,125.33781,434.8588,3543.3025
3.25,1670.6062,9738.995,3465.2976,35.140476,205.82516,215.05817,1.8396962,6377.386,122.51861,429.36688,3563.0786
3.3333333,1503.1456,7404.652,3410.4653,35.122253,204.06429,218.68593,1.814147,6254.889,120.35473,425.1473,3602.9263
3.4166667,824.9267,5194.9595,4234.188,35.559864,202.29266,225.57494,1.7777374,6226.803,115.18575,433.8445,3704.538
3.5,647.16907,3935.8337,4945.065,37.203476,224.46375,236.99442,1.7444823,6279.0005,111.890915,447.079,3755.6172
3.5833333,568.12585,4337.315,5075.1,38.504406,240.4694,249.04185,1.7105515,6318.3145,112.88577,451.35626,3819.074
3.6666667,1079.4154,4493.9053,4737.452,37.73453,234.48904,253.48302,1.7120169,6255.3115,110.820145,446.61578,3876.285
3.75,1501.0629,4539.8833,4297.587,38.004112,227.29295,251.92043,1.8231008,6112.108,113.02479,443.8943,3900.8972
3.8333333,1460.6686,4492.269,4181.1133,37.777447,231.46127,251.82614,1.909255,6041.5176,112.255264,442.8156,3917.2957
3.9166667,857.8373,4465.5273,4460.076,44.075928,235.02539,286.57455,1.8886622,5992.492,112.58784,448.75378,3930.6782
