"Mean biomass (tons), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5833333,0.0,0.0,0.0,3246.9453,7773.56,0.0,0.0,3132.97,0.0,1158.0508,0.0
0.6666667,0.0,0.0,0.0,15763.464,22150.68,0.0,0.0,23106.543,0.0,5331.04,0.0
0.75,25475.121,0.0,6366.0366,24598.932,21014.58,0.0,3058.5505,60175.73,2196.6902,9442.619,17620.69
0.8333333,77347.555,66415.63,38237.44,23150.363,19670.18,3984.1685,6765.5737,94065.87,9305.185,12084.477,37513.69
0.9166667,64025.16,140594.61,39603.523,18284.395,17401.57,16714.867,8402.231,113028.65,9446.446,14650.948,46913.734
1.0,51606.766,176984.62,71489.695,12905.041,18707.91,17355.055,8872.994,134645.88,9534.944,16369.391,54153.01
1.0833334,41599.47,191800.84,100940.836,10218.331,26709.494,15398.4375,7632.173,154786.69,9555.656,18743.295,59607.09
1.1666666,33532.8,206098.48,105569.555,9335.897,28218.094,14415.029,6716.2686,167430.4,9503.089,21141.732,64518.117
1.25,99621.82,226163.19,117016.805,7547.775,25055.518,14018.387,6330.989,174934.19,11658.573,22832.617,69215.98
1.3333334,233074.62,249511.39,141051.94,5854.418,22192.229,15498.09,6223.4844,181831.73,18752.385,27036.768,74037.03
1.4166666,199154.84,271711.84,148807.83,4595.5615,20188.805,17596.896,6016.129,189318.22,18622.963,31071.44,75488.32
1.5,176258.12,278785.25,149322.9,4364.347,19714.752,17162.592,5338.955,190955.28,18158.344,33093.625,76609.414
1.5833334,154499.17,282915.75,150070.89,4258.9316,21920.951,15820.704,4834.362,190415.88,17667.527,35559.598,77238.52
1.6666666,133565.08,282856.0,139186.8,4404.151,20607.84,14214.927,4125.8115,187420.42,17217.264,37882.88,77905.82
1.75,166304.2,281051.53,132355.52,4873.6846,17293.697,12800.334,3937.5864,186715.22,18704.787,39888.6,80540.96
1.8333334,253240.2,292784.25,130674.12,4570.1304,16251.79,11897.575,3912.8062,183258.5,24595.908,41909.656,80322.02
1.9166666,177858.88,303934.94,125047.086,4048.8132,13592.645,11037.996,3754.4824,180269.62,23823.148,45514.098,81819.31
2.0,153327.83,313628.4,121345.73,3712.187,11132.66,9668.892,3661.7527,178050.45,23005.27,48703.156,83797.9
2.0833333,129271.96,315134.66,121327.17,3471.4966,9829.937,8250.06,3267.7317,174509.75,22262.105,50467.836,85309.44
2.1666667,109813.85,314964.75,110251.32,3355.1917,8934.572,7444.122,3128.6787,173375.55,21365.543,52912.887,86645.8
2.25,161172.83,314521.12,101148.15,3129.8145,7851.8853,6786.632,3059.9326,172814.52,22300.354,53062.69,89772.61
2.3333333,322268.6,327729.1,102002.01,2969.7234,7392.7183,7151.36,3282.9019,172514.12,26943.484,52142.66,91676.9
2.4166667,245327.27,331358.25,93486.54,2862.978,7053.057,8129.521,3576.765,172700.52,25750.854,53992.2,93493.73
2.5,216918.72,332162.03,80924.555,2926.8884,7151.317,8148.0737,3905.6455,171990.95,24609.486,54329.08,94551.35
2.5833333,193526.61,330030.38,74301.19,2995.724,8249.345,8215.648,4009.6409,171260.78,23561.246,54537.504,95565.766
2.6666667,170720.88,328590.28,64708.492,3038.1584,8241.951,8114.171,4062.1313,170329.66,22588.719,54416.57,96434.35
2.75,202987.67,323605.03,54516.082,3021.1978,7864.312,7920.7256,4090.3835,167971.0,23289.787,53613.402,97456.26
2.8333333,304953.62,330167.34,80147.99,2968.1038,7463.187,8260.066,4506.272,166047.9,27481.732,53161.69,100070.24
2.9166667,204929.33,337367.25,82108.04,2850.4153,7208.8325,9753.307,4649.7275,166649.92,26375.686,53015.555,101352.75
3.0,178676.52,340214.9,87434.84,2679.6775,6924.3154,9514.284,4604.898,166642.61,25319.799,52938.254,101727.77
3.0833333,157439.4,336288.47,96161.5,2811.1516,7937.934,8922.216,4503.7056,165828.56,24222.059,53477.12,102305.15
3.1666667,140752.31,332984.88,94527.2,2981.0527,7727.768,8234.985,4206.965,163592.05,23229.758,54012.57,102995.766
3.25,172899.39,328291.28,96047.21,3004.0896,7274.14,7770.45,4033.3005,161275.83,23907.947,53384.6,103809.016
3.3333333,283015.62,259240.62,111851.83,3020.1997,6665.1665,7885.2104,4219.0933,158731.31,28230.15,52735.156,103726.68
3.4166667,199071.5,184366.4,115428.586,3039.2136,6490.647,9489.335,4364.0483,156301.14,27010.383,54304.438,104277.26
3.5,174429.62,152018.69,127586.516,3116.2227,6836.851,10021.45,4556.2124,157350.31,25850.871,56265.52,104433.94
3.5833333,156462.55,153460.52,131270.77,3319.279,8141.045,9849.733,4548.798,156213.52,24777.28,56957.24,104665.82
3.6666667,139863.69,155352.06,124753.83,3439.1384,8333.59,9312.204,4481.4033,154696.11,23832.477,56024.758,104607.445
3.75,172496.73,155559.03,116634.1,3326.2205,7855.62,8929.386,4617.8467,153380.78,24706.496,55155.824,105508.79
3.8333333,271840.6,161528.45,119365.85,3361.908,7456.3867,9917.858,5399.302,152498.6,29089.057,54907.72,108091.59
3.9166667,182024.58,179296.8,122607.68,3366.9778,6750.609,11937.681,5110.644,155284.06,28011.92,56267.95,108944.61
4.0,156209.61,206360.47,118014.99,3314.6763,6659.7783,11461.437,4831.7534,153653.14,27002.025,57054.543,109425.07
