"Mean size of fish species in cm, weighted by fish numbers in the catches, and including first ages specified in input."
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.917753,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.8091345,NaN
0.5833333,107.23796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.863292,NaN
0.6666667,109.23062,NaN,NaN,NaN,NaN,NaN,NaN,10.42642,NaN,13.028661,NaN
0.75,109.295204,9.575901,NaN,NaN,NaN,NaN,NaN,10.867732,NaN,14.603098,12.180241
0.8333333,109.292854,9.344493,9.284913,NaN,NaN,NaN,9.891157,11.907912,NaN,14.846224,12.788743
0.9166667,109.29242,9.914288,9.650374,NaN,10.056574,11.124843,10.242905,12.508007,51.098736,15.657712,12.51367
1.0,109.291214,10.6039915,10.191097,NaN,10.442366,11.705625,10.430332,12.825429,51.209263,16.441545,12.468199
1.0833334,107.618095,11.222213,10.576279,12.664449,10.178686,12.177433,10.71382,13.058183,51.621124,17.445057,12.475636
1.1666666,106.532715,11.628,11.378542,11.443645,10.829088,13.112823,10.612256,13.100736,52.118824,17.917204,12.610716
1.25,105.38371,11.64297,11.1537285,11.484699,11.213128,13.900728,10.710854,13.232639,52.61826,17.758589,12.937679
1.3333334,105.68883,11.403799,10.976975,12.111446,10.625731,14.791891,11.167496,13.632898,53.124,17.687304,13.109676
